reply_tweet_id,customer_tweet_id,customer_author,customer_message,apple_reply,created_at,cluster_id,intent
2295054,2295056,662254,Are you asking about Live photo?,"Yes, we're wondering if you have attempted turning off Live Photo in the Camera app. The setting you disabled in Settings was to tell the Camera app to remember what you've chosen.",Sun Nov 12 00:19:27 +0000 2017,5,missing_photos
851783,851784,322335,"Sorry for the late response. In the meantime I've restarted my machine and the problem is gone. Not sure what was wrong, but everything is fine again. Thank you for the rapid response.","Thank you for the update. We're glad to hear it's working properly now. If the issue occurs again, let us know.",Fri Oct 20 15:16:32 +0000 2017,4,all_apps_crashing
290218,290219,185138,how can this new update cause so many issues?? Having to reset my phone 15 times a day because it freezes is not fun,Is iOS 11.0.3 the version installed currently? Which model do you have? Let us know both details in DM here:,Mon Oct 16 21:23:30 +0000 2017,8,software_update_issues
711179,711181,290079,Samsung Galaxy S8 (purchased in the UK meaning it's the Exynos variant) and I have the last version installed it just won't update. 😣,Do you have any restrictions or parental settings set up on the device?,Tue Oct 10 21:32:00 +0000 2017,8,software_update_issues
2436878,2436879,699078,WARNING MALICIOUS Phishing site active using #Apple store receipt. Bad Link Here:,Thanks for bringing this to our attention. This link will show more info &amp; how to send it directly to us:,Sun Oct 29 15:25:28 +0000 2017,1,account_and_store_issues
679300,679301,282081,why many song in its in grey and I can’t listen?,We want to look into this. Can you tell us which iOS version you have? Settings &gt; General &gt; About will tell you.,Thu Oct 05 17:12:00 +0000 2017,0,apple_music_issue
2271991,2271992,390880,If I bsvked it up why some not on icloudddddd????? My birthday pics was lit fuck yall,We know how important it is to keep your memories safe. Let's look into this together in DM here:,Thu Oct 19 18:33:31 +0000 2017,5,missing_photos
543724,543726,246302,I.t I.t I.t I.t I.t I.t I.t I.t I.t I.t I.t I.t I.t I.t why,Thank you for reaching out to us. We'd like to help. Can you tell us which device and version of software you're currently using?,Sat Dec 02 16:24:55 +0000 2017,9,keyboard_autocorrect_bug
1080393,1080396,374866,My #iPhone8Plus has cut off on me 7 times today. It happend 4 times over the course of 30 minutes. Any help?,"Of course we can help. When you say it cut off, do you mean that it restarted? Also, what's the exact iOS version?",Mon Oct 23 19:55:40 +0000 2017,10,recurring_device_issues
9199,9197,117654,But would it work with another phone brand?Like LG galaxy phones?,"Currently, only iPhones with iOS 10 or later are supported.",Wed Nov 01 00:17:00 +0000 2017,10,recurring_device_issues
2679285,2679287,753893,I’m not happy 😣 since update my ipad does not delete apps,"We're here to help. Power your iPad off and then back on, are you able to delete apps at that point?",Tue Oct 31 15:07:33 +0000 2017,8,software_update_issues
346526,346527,198491,"3 YEARS later, and this bug still hasn't been fixed",Does this happen in all of your message threads? Let us know in a DM.,Sun Oct 08 04:07:00 +0000 2017,4,all_apps_crashing
2253411,2253409,656436,It still turns on but after multiple resets it will not allow me to type anything. The keys are frozen when I try to create a passcode,How do you go about resetting your watch?,Sat Nov 11 01:17:27 +0000 2017,4,all_apps_crashing
385682,385683,207300,why on the iPad Pro does VoiceOver not give you the instructions on how to multi screen? It did on the iPad air too!,We know how critical it is that Accessibility have the right features. Check out for all the new info.,Mon Oct 09 12:25:00 +0000 2017,4,all_apps_crashing
2020265,2020266,597440,Why when I type “I” my phone changes it to a question mark and the letter “A”... what’s up with that?,Thanks for reaching out to us. Check out this link for help with your issue: Questions? DM us.,Sun Nov 05 02:45:57 +0000 2017,9,keyboard_autocorrect_bug
2440811,2440809,700015,on my iPod**,Thanks for those details. Check out this article regarding issues with FaceTime:,Wed Nov 15 01:58:27 +0000 2017,0,apple_music_issue
1339019,1339020,226114,i can’t transfer settings as iOS 11 is a piece of crap !! jeez now to setup the watch as well - please test your software !!!,We'd like to look into all these issues with you . DM us details and we'll work with you to get your iPhone working as expected.,Sun Oct 15 19:43:00 +0000 2017,6,ios_update_issues
1449292,1449294,456305,2 Apple techs independently agreed my Apple Watch repair should be under warranty but still won’t fix it 🤔,"Hey, we want to hear more about what's going on. DM us more details and we'll look into this together.",Mon Oct 16 19:40:31 +0000 2017,1,account_and_store_issues
2037036,2037037,602270,If don’t fix this shit I’m switching back to an,We'd be happy to help out. What's happening with your device? Please join us in a DM to tell us more:,Tue Nov 07 00:53:27 +0000 2017,9,keyboard_autocorrect_bug
23076,23077,121026,"ok not sure why this is happening but I need assistance charged my iPhone X (purchased yesterday) wirelessly and reached for it and this was on the screen, I could probably fry an egg",We'll be happy to take a look into this with you. Could you please send us a DM with what country you're located in so we can get started?,Sun Nov 26 00:34:30 +0000 2017,10,recurring_device_issues
1376453,1376455,136054,It’s fine I did a hard reset on my phone. You guys really need to get iOS 11 working properly,We're glad to hear that you were able to resolve your issue by restarting. Reach out to us again if you have any questions.,Sat Oct 28 02:19:00 +0000 2017,6,ios_update_issues
2406573,2406572,258749,But won’t that erase everything I’ve downloaded from Apple Music? That makes me nervous 😳,"If you turn off iCloud Music Library, it will erase all your music you've downloaded for offline listening. If the songs aren't available in our Apple Music catalog, this is the only way to sync them to your iPhone. Send us a DM if you have any additional questions.",Wed Nov 15 00:58:27 +0000 2017,0,apple_music_issue
1624967,1624968,497650,is all abt expensive products? even their services ain’t cheap! Or should I say not there at all? #disappointed #angry😡,We'd love to look into this with you. Please give us the details you are experiencing in DM.,Sun Nov 05 18:11:00 +0000 2017,3,customer_service_complaint
1524102,1524103,473490,"You guys, my phone is going crazy! Come on now!",What's happening with your iPhone? We want to hear all about it in detail so that we can help.,Fri Nov 03 21:26:33 +0000 2017,10,recurring_device_issues
689694,689695,284826,This new update 11 has really screwed up my phone Siri doesn’t work very well. Bad reception. Internet is poor ect..,We'd love to help. DM us what iOS version you are on in Settings &gt; General &gt; About.,Thu Oct 05 21:01:00 +0000 2017,8,software_update_issues
2519379,2519380,717640,"Welp 11.1.1 broke my phone again. Thanks Droid sucks, apple has taken a dump with the 11 release. Back to flip phone I guess.",We'd like to help. What issues are you experiencing on your phone after updating to iOS 11.1.1? Let us know in DM and we can work together.,Thu Nov 16 01:02:00 +0000 2017,6,ios_update_issues
1781467,1781468,535240,"Tried the iOS 11.02 update, and my iPhone is still screwed. Delays on all apps. Phone shuts down. Fix this!!!",This is not the experience we want you to have after updating. Reach out to us in DM with more information.,Wed Oct 11 23:58:24 +0000 2017,6,ios_update_issues
1449181,1224391,456274,I have to charge my iPhone 3 times a day since I upgrated to IOS11. I am getting tired of this! Please SOLVE IT!,"Battery life is important, and we want to be sure you're getting the most of out it. Which iOS version are you running now?",Thu Nov 02 16:57:00 +0000 2017,7,battery_drain_after_update
1953867,6896,393637,Next iOS update please give us option to add Back Air drop &amp; night shift to Control Center,We're glad to help! There still exist options for both Night Shift and AirDrop in Control Center. Please DM us to go over those.,Sun Oct 29 17:56:25 +0000 2017,6,ios_update_issues
1513399,1513400,471168,. what’s the solution for this letter “I️” predictive text? It’s been on going for many. Buying a new phone isn’t an option. 🙄,Let’s take a look at what’s going on. Send us a DM with more details and we'll continue there.,Fri Nov 03 18:14:35 +0000 2017,9,keyboard_autocorrect_bug
1596707,1596708,490526,why is this happening,Let's help. Try this out: Let us know if that helps correct the issue.,Sat Nov 04 22:21:00 +0000 2017,3,customer_service_complaint
36014,36016,123827,that's what I get for buying #AppleWatchSeries3. And your support here tells me there is no problem with the watch!,We'd like to take a closer look at this with you. Reach out via DM with the details.,Wed Nov 01 13:56:00 +0000 2017,1,account_and_store_issues
764871,764869,302809,I have already spoken with the technical support and can not do anything or at least is what I have been told. I want to go back to iOS10.,We definitely would like to help. Go ahead and DM us some details of the issues you are experiencing so we can better understand.,Wed Oct 11 22:01:00 +0000 2017,6,ios_update_issues
2690856,2690854,756467,Unfortunately this doesn’t help. You offer no way to reset a password nor prompt the owner for the correct password. I have a Time Machine of backups that I cannot access.,"Correct. To maintain the integrity of the encrypted backup, there is not an option to reset the password used. Take a look at the section titled, ""If you can’t remember the password for your encrypted backup"".",Sun Nov 19 21:39:28 +0000 2017,1,account_and_store_issues
292923,292924,185631,Fix th battery issue too. iOS11.0.2 is draining my battery like crazy,We'd be happy to look into your battery life with you. Send us a DM to get started.,Fri Oct 06 16:45:27 +0000 2017,7,battery_drain_after_update
1075098,1075100,373665,why won't my phone update I have enough storage and everything it keeps saying error,You've come to the right place. Let's work together to get your iPhone updated. Were you updating wirelessly or using iTunes?,Fri Oct 13 14:30:03 +0000 2017,8,software_update_issues
2117140,2117141,531278,How do I remove my credit card and select the “None” option,We’re glad you reached out. Please meet us in DM so we can take a closer look at this with you.,Wed Nov 08 14:18:00 +0000 2017,1,account_and_store_issues
2282363,2282365,629188,"Any reason why I would take a screenshot this morning and immediately after my whole camera roll would disappear? I literally looked at a picture, took a screenshot and now 10,000+ photos are gone. :| :| :|","Let's partner together to investigate, so we can determine the cause, and collaborate on a relevant solution. First, can you tell us whether you use iCloud Photo Library, and if so, if it's used on more than one device?",Thu Nov 09 18:54:52 +0000 2017,5,missing_photos
2001602,2001601,591860,"Is the iPhone X iOS 11.2 public beta out, or just for developers?",Great question! We're glad to get you pointed in the right direction. Please reach out in DM and we'll take it from there.,Sat Nov 04 13:39:59 +0000 2017,6,ios_update_issues
1565085,1565087,483186,See whata mean,We're here to help. Check out this article with some steps to help with this:,Sat Nov 04 15:28:51 +0000 2017,3,customer_service_complaint
564005,564004,191752,"yes and yes, started yesterday with my new iphone.",Is the iPhone fully up to date as well? We released iOS 11.2 recently.,Sun Dec 03 00:56:55 +0000 2017,10,recurring_device_issues
2734462,2734463,366383,at around 20-25% (6s running ios 11.2 beta 4) my phone always slows down and resprings once or twice. not really something i need assistance with but just letting you know,Thank you for reporting the problem to us. We recommend that you report the issue with the Feedback Assistant within the iOS Beta software.,Mon Nov 20 19:33:00 +0000 2017,7,battery_drain_after_update
50055,50054,127206,"No. The information does not appear ever. When I took that screenshot, I was listening to music.","Has the device been restarted since it happened? If not, let's do that using these steps:",Wed Nov 01 18:31:26 +0000 2017,3,customer_service_complaint
2977219,2977220,249907,Love my Mac book air. Too bad something is always going wrong 🤯😫 #notuserfriendly #shouldntbethishard #ineedapc,"If you're running into issues with your MacBook Air, we'd like to help you out. Please tell us the exact issue(s) you're experiencing in DM. Also, please let us know what version of the macOS software you currently have installed.",Thu Nov 16 23:04:26 +0000 2017,2,macos_update_issues
1592036,1592037,489389,"what is the meaning of this, have i been compromised??","The following article offers some information about the behavior, and a temporary workaround:",Sun Nov 05 00:45:24 +0000 2017,3,customer_service_complaint
2890700,2890696,801403,"Thank you for replying. My phone restarted by itself, after it hung when I opened the twitter app, actually. I had no others apps open, aside from playing music from the music app",You're most welcome. Do you remember what your battery level was when it restarted? Has this happened before?,Tue Nov 28 15:48:26 +0000 2017,4,all_apps_crashing
2493913,2493911,229206,11.01 and it says the photo has to download and then takes awhile to “download” as if I don’t already have it,"To start, we see that you've mentioned running iOS 11.0.1. We'd like to start by updating your device to the latest iOS, which is 11.1.1. Remember before updating, always backup your device. To back up: Let us know if this works for you.",Wed Nov 15 18:50:32 +0000 2017,5,missing_photos
523846,523847,173776,iphone is crashing frequently after uodating to ios11.1.2 help plzz,We'll be glad to help you get your iPhone back in shape. Send us a DM and we'll take it from there.,Sat Dec 02 04:53:00 +0000 2017,6,ios_update_issues
1231308,1231306,385015,can i send you a direct message?,We'd be happy to work with you in DM. Send us a message here:,Wed Oct 25 21:36:27 +0000 2017,3,customer_service_complaint
1456445,1436730,453534,Okay. How can I answer a call when I am wearing my #AirPods?,This article shows how to use all the functions of the AirPods:,Thu Nov 02 20:07:54 +0000 2017,3,customer_service_complaint
567668,567669,253147,Downloaded and installed iOS 11.2 because release notes say Apple Pay Cash is finally enabled. Once my iPhone restarted I opened Wallet app to find no Apple Pay Cash option. Seeing around the web that the option is still not ready. 😕,"Thanks for reaching out to us. We're here to help. If you're in the US, those features will require iOS 11.2 and will begin rolling out early next week.",Sun Dec 03 01:54:30 +0000 2017,6,ios_update_issues
1501959,1501958,468619,I am installing 11.1 now,Alright. Thanks for keeping us updated. Let us know if you need any further assistance.,Sat Nov 04 15:06:01 +0000 2017,6,ios_update_issues
773851,773853,304863,you have to know that Rachel is working in your store at Germantown TN and she is the rudeness person in the entire world. Her:,This is not what we want to here. We'd like to look into this with you. Please DM us details to get started.,Thu Oct 12 01:58:29 +0000 2017,3,customer_service_complaint
1767428,1767429,531455,Can y’all fix this bs keyboard???🤬,"We're happy to help you out. Please let us know more about what you're experiencing, and we'll get started.",Tue Nov 07 22:20:00 +0000 2017,9,keyboard_autocorrect_bug
125024,125025,144024,"You get the worst customer service of the year award. No calls, no emails, just empty #lies. But that’s what is #expected from #Apple.",We're glad you reached out and we definitely want to look into this. Send us a DM to get started:,Fri Nov 24 02:13:25 +0000 2017,1,account_and_store_issues
2019555,2019556,597213,Mine too HELP,We've got some steps that can help. Check them out here: Reach out via DM if the issue persists.,Sun Nov 05 00:03:50 +0000 2017,4,all_apps_crashing
1483645,1483646,464532,yeaa you wanna fix it??,We'd like to take a look at this with you. DM us your iOS version to get started.,Fri Nov 03 02:46:40 +0000 2017,9,keyboard_autocorrect_bug
1273665,1273666,418131,what happened to iOS 11.0.3 battery draining like anything...please fix this issue...I need to charge 2-3 times a day..,Let's get your battery back to working as it should! DM us here:,Thu Oct 26 15:04:01 +0000 2017,7,battery_drain_after_update
1282411,1282412,420013,trying to set up for iPhone X upgrade tonight and getting this error. My social/zip are correct. Help?,Our online store team can help look into this issue with you. You can reach them here to get started:,Thu Oct 26 17:35:33 +0000 2017,1,account_and_store_issues
1572316,1572317,484703,So y’all gonna fix this glitch with the letter I️ or nah? Guess y’all don’t care since the 8 and X are out 😐,"We're definitely glad to help! Rest assured, we've got a guide to share with you regarding this issue:",Sat Nov 04 13:52:33 +0000 2017,9,keyboard_autocorrect_bug
161291,161293,153210,re my apple id - I've completed the process that took over a month on your end and it still won't let me recover my id - instead it's sending the password to the iPhone which I have reported as stolen over a year ago. Obviously problematic. Help?,We're here to assist. We take your account security very seriously. We would recommend to reach out to our Account Security team to sort this out. You can reach them at: They have all the tools in order to get this resolved. Thank you!,Fri Nov 24 18:39:53 +0000 2017,1,account_and_store_issues
2403631,2403633,368846,I haven't been able to connect to my App Store on my phone using 3G - been happening for months - why?,"Thank you for reaching out to us. We understand wanting to be able to access the App Store, and we'd be happy to help. Can you tell us which iPhone and version of software you're using? And what happens when you try to access the App Store?",Tue Nov 14 14:37:00 +0000 2017,1,account_and_store_issues
2747260,2747261,769276,'s #HighSierra seems to break a lot of software. This 'free upgrade' is gonna cost me nearly $1000 + time,We'd be happy to help with any issues you're having. Could you please send us a DM with some details about what you're experiencing?,Mon Nov 20 22:56:00 +0000 2017,2,macos_update_issues
436441,436443,218645,Ever since I downloaded IOS 11.0.3 my notifications don’t work.,You're in the right spot. Are all notifications experiencing issues or just certain ones?,Tue Oct 10 17:05:07 +0000 2017,6,ios_update_issues
103214,103215,138708,"Please help me, apple call centre in India unable to support",We're happy to assist you. Is this related to the Face ID issue you recently had? DM us with more information and we'll go from there.,Thu Nov 30 17:56:00 +0000 2017,1,account_and_store_issues
919179,919181,338204,"Since I updated to iOS 11.0.3, my battery is draining super fast on my iPhone 7. Gone from 100% to 43% in 3 hours!",Battery life is important. Share with us in DM when you updated to iOS 11.0.3 to look into this.,Fri Oct 13 20:48:57 +0000 2017,7,battery_drain_after_update
2892120,2892121,801679,Pissed off! iMac knocked off table and screen cracked! how much is this gonna cost us?,We can direct you towards some options. Just DM us and let us know what country you're in.,Tue Nov 28 14:49:00 +0000 2017,2,macos_update_issues
396987,396989,210027,This new iOS update is so cheese. Fix my phone,We're happy to help. What issues are you experiencing with your device?,Mon Oct 09 18:35:01 +0000 2017,8,software_update_issues
1509963,1509964,470471,Also apparently doesn’t work on once you publish the tweet I️,Let's work together on this. DM us the iPhone model and iOS version to get started.,Fri Nov 03 14:35:03 +0000 2017,4,all_apps_crashing
2056564,2056565,373660,2/2-- I have tried uninstalling and reinstalling iTunes. Does not work. I have rebooted my computer as well. How to fix this?,We’d like to get this working again for you. Can you start by sending a DM confirming what computer you have?,Fri Oct 06 20:56:00 +0000 2017,0,apple_music_issue
1909580,1909581,568865,Dear do you see that Bluetooth icon in the corner?,We can look into this for you. Are you experiencing any Bluetooth issues with any other Apps or devices? Let us know in DM.,Tue Oct 24 20:28:00 +0000 2017,4,all_apps_crashing
1614904,1614906,454785,#apple #safari,"Hello, Abhay. Send us a DM, and let us know which iOS version is installed. We'd like to look into this with you.",Wed Oct 18 18:54:51 +0000 2017,2,macos_update_issues
2518240,2518238,717328,So my phone was already updated to 11.1.1. Is there an update to the update resolving this issue?,Thank you for checking your iOS version for us. Let's check the Storage available for the device currently. Go to Settings &gt; General &gt; iPhone Storage. What does it show for available? Do you have any available updates for apps in the App Store?,Thu Nov 16 02:49:55 +0000 2017,6,ios_update_issues
1007078,1007076,320188,"Yes, numerous times. I’ve hard reset it as well. I’ve had an iPhone for more than 7 years. I already know the basic troubleshooting tips.",Send us a DM and we'll do everything we can to help.,Sun Oct 22 20:32:00 +0000 2017,10,recurring_device_issues
2472867,2472868,707120,My phone is so fucked up. What is happening?,We're happy to look into any issues you're experiencing. Go ahead and let us know more about what's happening with your iPhone and we'll do all we can to assist you.,Sun Nov 26 19:10:57 +0000 2017,10,recurring_device_issues
1626218,1626216,497969,It’s when using the whole phone pretty much. The update slowed my 6S down slot,What version of iOS are you running? You can find that by going to Settings &gt; General &gt; About on your iPhone. Let us know in DM.,Tue Oct 17 14:53:33 +0000 2017,8,software_update_issues
1835074,1835075,125899,"i don’t have My Favorites Mix in Apple Music, but I’ve My Chill Mix and My New Music Mix. Why?",We'd like to help. Let's take a look at this. On which device are you viewing your music? Did you ever see this playlist?,Wed Oct 18 13:47:40 +0000 2017,0,apple_music_issue
1943641,1943642,577862,"iOS11 is a battery killer! I’m losing 1% per min! Lucky I get X...oh wait, in 4-5 weeks.",Let's look into this battery issue for you. What version of iOS 11 are you currently on? Let us know in DM.,Mon Oct 30 03:12:57 +0000 2017,7,battery_drain_after_update
1153423,1153424,342728,so since the update I have to download EVERY song back on my phone and some songs are randomly on here twice,"We'd be happy to look into what's going on. To start, can you tell us which device and OS version you're using?",Sun Oct 15 13:12:29 +0000 2017,0,apple_music_issue
1983029,1983030,586967,so my iPhone is showing an A and a box with a ? mark when I️ type I️. And when I️ type it ... it’s I️.T.,"Let's figure this out. DM us the iOS version you're running in Settings &gt; General &gt; About, and we'll go from there:",Wed Nov 01 21:41:00 +0000 2017,9,keyboard_autocorrect_bug
13216,13217,118719,Been having same issue,We want to help. DM us details on the iOS version you have and which iTunes version. We'll work with you there.,Tue Oct 31 17:26:40 +0000 2017,4,all_apps_crashing
2271821,2271822,660930,Shoot hope those pictures show up. My phone phone is broken AGAIN! Just got the six replaced and day after my 5 broke. Ugghhh.,DM us with more details and we'll be happy to help out.,Thu Oct 19 18:41:24 +0000 2017,5,missing_photos
428371,428369,216887,Basically the phone doing things on its own. Opening &amp; closing apps &amp; emails. Phone entering random text &amp; numbers into emails. iPhone 6+,Do you notice this happening during certain Apps? What steps have you tried to resolve this?,Tue Oct 10 19:45:00 +0000 2017,10,recurring_device_issues
1395697,1395699,444561,Hey I made a purchase I didn’t mean to make can you help me?,We'll be glad to assist you. Was this an iTunes Store or App Store purchase?,Sat Oct 28 14:36:28 +0000 2017,3,customer_service_complaint
2698003,2698004,758074,what’s going on with these keyboard glitches? 😭 “ I.T. ” “ I got. ” “ wh[o ” &amp; the “ i “ glitch (it appears this one is fixed now),Hello there. We'd like to look into this with you. Have you already updated your device to iOS 11.1.2?,Sun Nov 19 19:57:56 +0000 2017,9,keyboard_autocorrect_bug
2522518,2522521,718409,kinda sad my phone has been messing up since the release of the new iPhones :(,"We want you to continue enjoying your iPhone and we'd like to help. To start, can you tell us more about what your iPhone is doing?",Thu Nov 16 01:55:00 +0000 2017,10,recurring_device_issues
1557158,1557155,481363,Thanks. I’m already on 11.1.1,Got it thanks. We'd like to take a look at some additional information. Send us a DM using the link below and we'll continue.,Sat Nov 11 23:09:30 +0000 2017,6,ios_update_issues
103220,103221,138710,I WANT Y’ALL TO EXPLAIN TO ME WHY MY 8 PLUS BATTERY IS GARBAGE. I’VE BEEN ON IT FOR LIKE AN HOUR AND IT’S AT 74%. IT GOES DOWN LIKE 5 PERCENT WHEN I LISTEN TO ONE FUCKING SONG.,We're happy to look into what's happening with your iPhone battery performance. We know how important it is to have your iPhone battery performing at its best. Send us a DM letting us know if you see the message outlined in this article:,Thu Nov 30 17:53:53 +0000 2017,7,battery_drain_after_update
2589181,2589182,733466,I had to wait for phone to run low battery &amp; shutdown before I could do anything. Kindly bring back Hard Restart on iPhone,Thanks for getting back to us and for the screenshot. Let's move our conversation to DM.,Mon Oct 30 19:12:28 +0000 2017,10,recurring_device_issues
1949285,1949283,579086,"When I restarted, it got deleted. I tried downloading it again and reinstall but same error again.","Thanks. At this point, we recommend using a computer with iTunes to update.",Mon Oct 30 16:52:02 +0000 2017,4,all_apps_crashing
1020317,1020318,361435,wtf is going on? iPad Keeps telling me to reset my Apple ID I've done this 2x in the past month already it's getting #annoying af,Let's see what we can do to help. Reach out to our Account Security team here:,Sun Oct 22 22:36:31 +0000 2017,1,account_and_store_issues
540001,540002,245245,"with this new iOS update, it still disconnects WiFi &amp; Bluetooth till morning. We want it to TURN OFF from control center, make it happen. That was the old way, that should work.",Let your voice be heard. Leave feedback here:,Sat Dec 02 14:45:31 +0000 2017,10,recurring_device_issues
2277955,2277954,643598,yes i've already updates my phone,Got it. What happens when you try to download a song? Are you getting an error message? Do you experience this issue on a different Wi-Fi network as well? Let us know in DM please:,Mon Nov 13 17:51:56 +0000 2017,8,software_update_issues
2001604,1522742,591861,Having the same problem.,Hey there! Thanks for bringing this to our attention. We'd love to work with you. Please DM us the iOS version installed.,Fri Nov 03 20:56:00 +0000 2017,4,all_apps_crashing
1508716,1508717,470186,🗣 aye fix these damn question marks 😡,Let's look into this together. Could you meet up with us in DM?,Fri Nov 03 14:06:33 +0000 2017,9,keyboard_autocorrect_bug
1918559,1918561,571386,"What kind of joke is #iOS11 ??? I have an iPhone 7 and apps disappear, screen lags... stop forcing people upgrade shit","We'd like to see if we can help with your iPhone. To get started, DM us the exact iOS version your iPhone is running.",Thu Oct 26 13:46:00 +0000 2017,6,ios_update_issues
754174,754175,300264,The call won't get connected to the other iPhone . I am using the iPhone 6,Thank you for those details. Have you had a chance to try the steps here: Let us know the results.,Wed Oct 11 15:11:01 +0000 2017,10,recurring_device_issues
542464,542465,245910,This update fucked my phone up!!!,"We’d love to help with your iPhone. To start, please send us a DM with more details of the behavior you’re experiencing.",Sat Dec 02 15:52:34 +0000 2017,8,software_update_issues
3760,3761,116620,Listen I’m having issues with my phone so like can you @ me so we can talk,We're here to help. Send us a DM with the issue and we'll follow up from there.,Tue Oct 31 23:11:32 +0000 2017,10,recurring_device_issues
2293531,2293529,126810,"Definitely on several apps, twitter just stops loading, ebay says network error despite wifi signal showing, as soon as i turn wifi off and on it starts working again",Got it. Are these issues only occurring on your home Wi-Fi or do you also notice it on other Wi-Fi networks? Do the issues occur when using cellular data? The answers to these questions will help us isolate and determine possible root cause.,Sun Nov 12 20:18:00 +0000 2017,4,all_apps_crashing
1915877,1915878,479047,"on iPad, in Safari, iOS 11.03, I am no longer able to open a link in a new page. Why are you dumbing down your functionality?",Check out the user guide for all the awesome features in Safari: Let us know if this helps.,Thu Oct 26 02:27:40 +0000 2017,6,ios_update_issues
31934,31935,123061,"So at midnight my phone just went blank, spun the wheel,and asked me to enter my passcode ...wtf since os 11 this randomly :(",Let's take a look at this further for you. Reach out to us in DM with more information.,Wed Nov 01 12:33:37 +0000 2017,4,all_apps_crashing
2947149,2947150,714727,"Hi I live in france and I’ve an IphoneX, an ATV4 and a hue bridge. Pb is I cannot use siri and homekit out of home. Any idea ?",We love the ability to access HomeKit from the road so let’s see what is stopping yours. So everything works from the Apple TV on your local network? Answer in DM please.,Wed Nov 29 15:47:00 +0000 2017,1,account_and_store_issues
1446496,1446497,455654,can y’all fix this issue with I ? bc if I see one more box with a question mark 🤬🤬🤬🤬🤬🤬,Thanks for reaching out. Please DM us about the issue you're experiencing and we'll continue there.,Thu Nov 02 16:02:48 +0000 2017,9,keyboard_autocorrect_bug
31859,31860,123035,hey this is the 2nd time I've seen a random $15 charge to my account from itunes on my card and I haven't gotten anything,We'd want to get you in touch with our iTunes Store support here:,Wed Nov 01 12:43:00 +0000 2017,1,account_and_store_issues
1875343,974463,559844,I used to be a very old customer with the fairview retail but im never going their again! Her name is Jaclyn btw. And her manager is worse..,"That's not the experience we want for you to have. Send us a DM and tell us more about what happened, please? We'll continue there.",Sun Oct 22 02:24:27 +0000 2017,1,account_and_store_issues
1166824,1166826,394462,That awkward moment when your dock is gone #ios11,Is this issue constant or did it refresh and show as expected?,Sun Oct 15 19:55:00 +0000 2017,6,ios_update_issues
487897,487895,231128,Sure thing. 11.1.2 I believe I’ve had this issue for a few weeks now.,Can you provide us what the error says when you try to update your apps?,Fri Dec 01 17:07:00 +0000 2017,6,ios_update_issues
999204,999205,356593,Cannot be chewed with ANOTHER trip to apple.... 🤦🏻‍♂️,Many times we can resolve your issues through Twitter. What's going on with your device?,Sun Oct 22 15:13:00 +0000 2017,3,customer_service_complaint
393141,393143,209104,what’s gone wrong with last update? When writing email/ text I can’t see the bottom line of my text! The keyboard hides it 🙉,Thank you for reaching out. Let’s work on this together. Does this only happen with long texts or all texts?,Mon Oct 09 16:59:32 +0000 2017,9,keyboard_autocorrect_bug
458388,458390,223857,Anyone know why it won’t let me play these two songs? #reputation,"We're glad you reached out about this. If you tap on More &gt; Purchased &gt; Music from here, are you able to see these songs in your purchase history? If so, can you re-download them?",Fri Dec 01 01:09:53 +0000 2017,0,apple_music_issue
10673,10674,117960,"after I upgraded my iPhone to iOS 11.0.3, the back camera and the flash stopped working. Could you do something?","Hi, we'll be happy to help. To start, let's give the troubleshooting steps in this article a try:",Wed Nov 01 00:43:28 +0000 2017,6,ios_update_issues
1346300,1346301,433944,how has my phone lost my contacts over night? And I’ve only got my old ones,We'll assist. Are your contacts associated with your iCloud account? At Settings &gt; General &gt; About how much space is Available?,Mon Oct 16 13:48:01 +0000 2017,10,recurring_device_issues
1485762,1485764,465029,Hi. I upgraded to 11.1 yesterday. The drain is still very much there.,Let's look at this together in DM. Please use this link to meet us there:,Fri Nov 03 04:10:28 +0000 2017,6,ios_update_issues
2924674,2924675,809269,"Hi Tim! My music disappeared from my iPod Classic, I don't have a PC to restore it, it's the only way to listen to my favorite music. Is there any solution without a PC? Please, Help me!! I need my christmas music for this holidays! Best regards!",Let's look into this for you. Did you notice anything happen before the songs went missing? Let us know in DM.,Wed Nov 29 02:57:27 +0000 2017,0,apple_music_issue
2002988,2002989,592282,"This issue with the letter ""I"" returning weird characters is easily the most infuriating iPhone issue I've ever dealt with.","Hey, William. Thanks for reaching out. DM which iPhone you're using along with iOS version. We can explore options there.",Fri Nov 03 23:26:30 +0000 2017,9,keyboard_autocorrect_bug
387504,387506,207722,I did that yesterday.,"Which iPhone do you have, and what's the current iOS version? You can check by going to Settings &gt; General &gt; About.",Wed Oct 04 00:37:54 +0000 2017,3,customer_service_complaint
2300365,2300366,667659,"how do we buy a new iPhone on the website? It requires a carrier plan, but this is all new.","We want to get all your questions answered, be sure to reach out to our Apple Online Store team here:",Sun Nov 12 16:55:00 +0000 2017,1,account_and_store_issues
2003315,2003316,247177,any way to force all these apps to download at once? (Note the cloud icon next to name),We can help. Are you restoring an iCloud backup?,Fri Nov 03 19:09:01 +0000 2017,1,account_and_store_issues
888084,888085,330867,"Life long customer, just had worst experience with customer service. Sent me a destroyed laptop, terrible coordination to fix problem",We'd like to hear about your experience. Send us a DM and let us know what's going on.,Fri Oct 13 17:34:00 +0000 2017,2,macos_update_issues
