reply_tweet_id,customer_message,apple_reply,cluster_intent,intent,created_at,gold_escalate,human_verified,reviewer,reviewed_at,review_notes
30053,I am so freaking tired of my iPhone not being able to send pictures in text messaging. I have MMS turned on and I have reset my network settings. Anyone have a suggestion?,Let's check it out. Does this happen when sending multiple photos? May we have your current iOS version? Which iPhone do you currently own?,missing_photos,software_update_issues,Wed Nov 22 17:13:30 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2050560,iPhone 6! And I using Photos app on my phone! The pictures are not on ICloud!,Thanks for clarifying this for us. Go ahead and send us a DM and we'll look into this further with you.,missing_photos,missing_photos,Thu Oct 05 19:07:00 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1540543,"My new #iPhoneX is great and everything, except my Face ID swill not work, it just will not detect my face. Help, !",Let’s team up on this. Do you get prompted to move your head slowly in a circle during setup?,recurring_device_issues,recurring_device_issues,Sat Nov 04 02:26:00 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
797608,"buying the iPhone 8plus has been the worst mistake I’ve ever made. I had the worst customer experience, and doesn’t even care","Reach out to us via DM and let us know what occurred, then we can take a look at options from there.",recurring_device_issues,customer_service_complaint,Thu Oct 12 15:06:32 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1875487,I took my phone in for a cracked screen repair and now it completely freezes or shuts off randomly.,We're happy to help. Go ahead and DM us so that we can gather additional information to look more into this with you.,recurring_device_issues,recurring_device_issues,Sun Oct 22 03:00:00 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2303403,#iPhoneX swiping up and holding displays apps in use - but flicking them away does not close them. Why not? Also on old iPhone double tapping on home button brought top half of screen down - how is this done on iPhonex? Was a very useful feature.,Take a look at this article for help with using certain features on your new iPhone X:,recurring_device_issues,recurring_device_issues,Sun Nov 12 19:26:01 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
668566,It’s time for me to upgrade my phone and you’re not making a great case for yourself with this whole “I️” bullshit and half my messages not showing.,"We've released an update which should fix the i issue. To install this version, iOS 11.1.2, make sure to create a backup and update using the steps here: For your messages concern, send us DM if the issue continues after the update.",recurring_device_issues,keyboard_autocorrect_bug,Thu Nov 23 04:02:00 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
821738,today I charged my iPhone after it being dead for a month or more and when it turned on it showed this. Does anyone know why??,We're glad to hear the issue seems to be resolved. Feel free to reach back out if you have any questions or concerns.,recurring_device_issues,recurring_device_issues,Sun Oct 08 20:09:25 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2024973,iPhone 7 Plus getting VERY hot and now contacts are disappearing. Why? What's going on? Forced obsolescence?,We know how important it is to be able to rely on your iPhone. We've received your DM and will continue from there.,recurring_device_issues,recurring_device_issues,Mon Nov 06 15:42:07 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2945888,Is there any reason that one of the speakers on the bottom of my iPhone 7 would just stop working correctly? I’ve cleaned it and reset the phone but the one side sounds like it’s in a tunnel and the other is fine. Can I fix this?,We're certainly want to take a look into this further. Select the following link to join us in a DM and let us know which side of the iPhone you're hearing the distortion.,recurring_device_issues,recurring_device_issues,Wed Nov 15 02:15:34 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2776024,"Seriously, I’ve never had a more glitchy iPhone. Really wish would get back to making phones instead of social engineering",We understand how important it is for your iPhone to perform optimally. We're here to assist. Please meet us in DM and we'll work towards a resolution together.,recurring_device_issues,recurring_device_issues,Tue Nov 21 15:09:00 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2350769,Had my Iphone screen repaired and now the home button that worked fine this whole time does not work Wtf,"We'd be happy to check on this with you. Which iPhone model do you have? Does your home button not press in at all, or a different issue? What's the current iOS verison installed on your iPhone? Tap on Settings &gt; General &gt; About.",recurring_device_issues,recurring_device_issues,Mon Nov 13 17:50:00 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1276300,a small line across my screen will not respond to touch on my iphone 5s. how do i fix it?,We've got your back. Please share with us in DM where you are seeing this line on your iPhone to start.,recurring_device_issues,recurring_device_issues,Thu Oct 26 15:56:36 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2319872,YO WHAT THE FUCK IS UP WITH ME GOD DAMN PHONE YO? EVERY TIME YALL DROP SOME NEW SHIT THE OLD SHIT JUST MAGICALLY STARTS ACTING LIKE THEY RIDE THE SHORT BUS,We want your iPhone working as you expect it to. Could you join us in DM with more details on the issues you're seeing?,recurring_device_issues,recurring_device_issues,Mon Nov 13 13:06:35 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1999710,why is my iPhone changing it to I.t?,Let's take a look at that together. Have you already updated to iOS 11.1? Let us know in DM and we'll get started.,recurring_device_issues,keyboard_autocorrect_bug,Thu Nov 02 22:11:00 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2025450,How come I woke up and the majority of my messages with saved contacts turned to unsaved phone numbers?? #iphoneproblems,"We can look into that with you. To start, DM us back and tell us the iOS version you're using? We'll pick it up from there.",recurring_device_issues,software_update_issues,Mon Nov 06 16:24:00 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2145728,FIX MY GODDAMN PHONE...THIS SHIT IS TOO EXPENSIVE NOT TYPE SHIT RIGHT,Tell us more about what is exactly happening in DM. We want to help.,recurring_device_issues,keyboard_autocorrect_bug,Thu Nov 09 00:06:25 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
459544,"Apple I’ve contacted y’all once and it got better but then this started again, it is making me very angry from the annoyance that it causes. WHAT IS WRONG WITH MY PHONE",We want to help. Which version of iOS do you currently have installed on your iPhone? Take a look in Settings &gt; General &gt; About.,recurring_device_issues,recurring_device_issues,Fri Dec 01 01:42:00 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1892864,why is my 6s not fucking working,"A reliable iPhone is important, and we’ll assist. Send us a DM with the specifics, including what iOS version you're using.",recurring_device_issues,recurring_device_issues,Mon Oct 23 01:04:30 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2121755,"It won’t let enable Touch ID , it just randomly notified me that “it does not work on this iPhone” anymore",We'd like to dig deeper into this with you. DM us and we'll continue from there.,recurring_device_issues,recurring_device_issues,Wed Nov 08 20:02:33 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2897698,"What a disappointment, 3 hours after unboxing Face ID stops working #iPhoneX",We can assist you. We recommend the steps in this guide: Let us know if the issue persists for you.,recurring_device_issues,recurring_device_issues,Tue Nov 28 17:07:48 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1206088,Ever since I got the iPhone update my phone won’t stop freezing. Thx,Hello. We’re available to assist with your iPhone. Which app are you using when this happens?,software_update_issues,software_update_issues,Sun Oct 15 22:30:00 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2966603,you have Fucked my phone up with these useless updates.... thanks my phone was perfectly fine til y’all pushed out them retarded updates.... and yes I’m questioning if i should cancel my IPhoneX order.. again... Thanks😡🤬,"We'd like to help with the issues happening on your iPhone, but we'll need more details to start. Also, which model do you currently have and what's the exact iOS version number installed?",software_update_issues,software_update_issues,Wed Nov 29 22:59:30 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2053656,ever since i updated my phone it won’t stop glitching fix this shit,We're happy to help. Which iPhone and iOS version do you have? DM us with additional details about your concern.,software_update_issues,software_update_issues,Fri Oct 06 04:10:00 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
81823,I am beginning to believe the rumor that the latest iPhone upgrade is faulty in part to force us to buy new phones...I’m on a fixed income now my phone should not be worn out...it’s certainly no fun to use now it’s so slow.. iPhoto slow and the phone drops calls..,We want to help. Which iOS version is your device currently running?,software_update_issues,software_update_issues,Thu Nov 30 13:37:26 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1975445,the iOS update has my phones background refresh stuck in the on position. Can’t turn it off killing battery,Let's work together to get this solved! Join us in DM with the model iPhone you're using. We can start there.,software_update_issues,software_update_issues,Wed Nov 01 16:32:00 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2634928,Yooooooo fix this fucking I️ situation man. That update ain’t do shit but cause me to be backed up in my group chat. Smh,Thanks for reaching out to us for support. Let us know the version of iOS you are currently running and we can help.,software_update_issues,keyboard_autocorrect_bug,Fri Nov 17 19:38:00 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2010064,What a shit the last update #iphone. The battery goes so quick and the phone is so slow.,We'd be happy to help with your system performance and battery life. Can you DM us the exact version of iOS currently running?,software_update_issues,software_update_issues,Wed Oct 18 14:31:28 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
627995,hi your new ipad update has made my school ipad UNUSABLE!!!!!!!,We want to help get your school iPad working for you again. Please DM us details on what exactly is going on with your iPad and we'll work with you towards a resolution there.,software_update_issues,software_update_issues,Wed Nov 22 15:07:33 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1710946,my iphone has frozen/turned off multiple times since 11OS updates. I’ve never had problems with previous updates. Not happy 😡,"We're here to help. When you have a free moment, can you please tell us which version of iOS you are currently running?",software_update_issues,software_update_issues,Tue Oct 17 17:55:00 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
464714,why ever since i updated my phone my homebutton doesnt work and touch id and all that hmm,Thanks for reaching out. We'd like some details to help. Which iPhone model are you having this issue on? Let us know in a DM and we'll continue.,software_update_issues,software_update_issues,Fri Dec 01 04:03:54 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1805429,"the last update deleted most of the contacts out of my phone. Why did it do this,how do I fix it?",Let's work together to see if we can get those contacts back. DM us the iOS version currently installed and we'll go from there.,software_update_issues,software_update_issues,Fri Oct 13 19:41:30 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1197550,ya update fucked my phone up pussc,We're here to help. DM us the details of the issue you are currently having. We can work on it together.,software_update_issues,software_update_issues,Wed Oct 25 03:20:28 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1808046,"your new update has ruined my phone. Slow, freezing screen, volume button doesn’t work and more",These are all issues we would love to help you with today. Meet up with us in Direct Message below to get started.,software_update_issues,software_update_issues,Sat Oct 14 14:35:29 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1744858,since this last update my whole phone has been running slow and horrible #impissed #fixthisupdate,We can work together on this. Meet us in DM with the iPhone model you own.,software_update_issues,software_update_issues,Tue Nov 07 14:51:51 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2449508,my phone bill is too large for y'all to keep messing my phone up with your updates!!! stop it!!!!,We certainly want to help with any issues you may be having. Let us know more about what is going in a DM and we'll continue there.,software_update_issues,software_update_issues,Wed Nov 15 02:54:00 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2042583,My phone tripping n I ain't em update ...You have to chill ...Still got a whole ass month for the X!,We're here to help and happy to do so. Send us a DM and let us know what's happening specifically with your iPhone.,software_update_issues,recurring_device_issues,Wed Oct 04 12:28:28 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1828330,your new upgrade on my iPod has broke my iPod 👍👍👍,We want to make sure your iPod works the way you expect it to. Let's get paired up in DM to get started.,software_update_issues,software_update_issues,Tue Oct 17 13:07:33 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
1867788,you guys really needa fix the charging problems.. ever since i’ve updated my phone it just randomly doesn’t charge....... sup w that,Hi. The software update shouldn't cause the device not to charge. Let's figure out what's going on together. Please DM details.,software_update_issues,software_update_issues,Fri Oct 20 21:57:00 +0000 2017,TRUE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
2048395,Can please fix theses glitches with this new update? It’s getting to become ridiculous,We'd love to help. Please create a backup and update to iOS 11.0.2. DM us the result.,software_update_issues,software_update_issues,Thu Oct 05 15:27:00 +0000 2017,FALSE,TRUE,Lokesh Kumar A R,2026-09-16T21:14:44.858285+00:00,
